xfmr_5	5577.3	7474.4
xfmr_6	5705.7	691.4
xfmr_7	4357.5	5274.5
xfmr_8	5384.7	6741.1
xfmr_9	5384.7	5457.8
xfmr_10	5063.7	8024.4
xfmr_11	5448.9	8024.4
xfmr_12	4935.3	8024.4
xfmr_13	5641.5	6007.8
xfmr_14	5705.7	6191.1
xfmr_15	5256.3	7291.1
xfmr_16	5320.5	7657.7
xfmr_17	5256.3	7657.7
xfmr_18	5192.1	7474.4
xfmr_19	5898.3	1791.3
xfmr_20	5962.5	1791.3
xfmr_21	6026.7	1791.3
xfmr_22	5641.5	1424.7
xfmr_23	5320.5	2524.6
xfmr_24	5256.3	2524.6
xfmr_25	5641.5	1791.3
xfmr_26	4485.9	6557.8
xfmr_27	4164.9	5091.2
xfmr_28	3972.3	5457.8
xfmr_29	4935.3	5274.5
xfmr_30	5641.5	874.7
xfmr_31	5256.3	508.0
xfmr_32	5192.1	508.0
xfmr_33	5127.9	508.0
xfmr_34	5448.9	3257.9
xfmr_35	5641.5	3441.2
xfmr_36	5256.3	3441.2
xfmr_37	5256.3	2891.3
xfmr_38	5513.1	3074.6
xfmr_39	5705.7	2524.6
xfmr_40	5769.9	874.7
xfmr_41	5513.1	2158.0
xfmr_42	5448.9	2158.0
xfmr_43	5320.5	2158.0
xfmr_44	5256.3	324.7
xfmr_45	5513.1	691.4
xfmr_46	5448.9	874.7
xfmr_47	5834.1	1241.3
xfmr_48	5769.9	1241.3
xfmr_49	5898.3	1424.7
xfmr_50	5513.1	1058.0
xfmr_51	5063.7	1241.3
xfmr_52	5192.1	1058.0
xfmr_53	5256.3	1058.0
xfmr_54	5127.9	1058.0
xfmr_55	4935.3	874.7
xfmr_56	5063.7	324.7
xfmr_57	5127.9	324.7
xfmr_58	5769.9	3624.6
xfmr_59	4485.9	5641.1
xfmr_60	4614.3	5641.1
xfmr_61	4421.7	5641.1
xfmr_62	4678.5	5457.8
xfmr_63	4357.5	4907.8
xfmr_64	5127.9	5824.5
xfmr_65	5384.7	6191.1
xfmr_66	5513.1	6374.4
xfmr_67	5577.3	6374.4
xfmr_68	5577.3	4724.5
xfmr_69	5898.3	6191.1
xfmr_70	5513.1	3991.2
xfmr_71	5769.9	3991.2
xfmr_72	5705.7	3991.2
xfmr_73	5448.9	3807.9
xfmr_74	6026.7	3991.2
xfmr_75	5448.9	4174.5
xfmr_76	5063.7	4724.5
xfmr_77	5256.3	4357.9
xfmr_78	5063.7	4357.9
xfmr_79	5192.1	3807.9
xfmr_80	5320.5	4174.5
xfmr_81	4935.3	7841.0
xfmr_82	5513.1	7841.0
xfmr_83	5641.5	7657.7
xfmr_84	4935.3	8391.0
xfmr_85	4871.1	7841.0
xfmr_86	5705.7	7474.4
xfmr_87	5384.7	3991.2
xfmr_88	5513.1	1791.3
xfmr_89	4935.3	5641.1
xfmr_90	4999.5	5641.1
xfmr_91	4806.9	5641.1
xfmr_92	5063.7	7657.7
xfmr_93	4871.1	7657.7
xfmr_94	4935.3	7657.7
xfmr_95	5384.7	7474.4
xfmr_96	5320.5	7474.4
xfmr_97	5641.5	7291.1
xfmr_98	5577.3	7107.7
xfmr_99	4999.5	7474.4
xfmr_100	5063.7	7474.4
xfmr_101	4806.9	7474.4
xfmr_102	5384.7	7291.1
xfmr_103	5448.9	6924.4
xfmr_104	5256.3	7107.7
xfmr_105	5192.1	7107.7
xfmr_106	4935.3	6924.4
xfmr_107	5384.7	6924.4
xfmr_108	5834.1	6557.8
xfmr_109	4871.1	6924.4
xfmr_110	4678.5	6557.8
xfmr_111	4742.7	6557.8
xfmr_112	4550.1	6557.8
xfmr_113	5834.1	6374.4
xfmr_114	5769.9	6007.8
xfmr_115	5513.1	6191.1
xfmr_116	4229.1	5824.5
xfmr_117	4999.5	5824.5
xfmr_118	5063.7	5824.5
xfmr_119	4357.5	6007.8
xfmr_120	4293.3	6007.8
xfmr_121	4485.9	6007.8
xfmr_122	5834.1	5824.5
xfmr_123	5769.9	6191.1
xfmr_124	5127.9	6191.1
xfmr_125	5256.3	5824.5
xfmr_126	5384.7	5274.5
xfmr_127	5384.7	6007.8
xfmr_128	4036.5	5824.5
xfmr_129	4935.3	5091.2
xfmr_130	5448.9	6007.8
xfmr_131	4164.9	5641.1
xfmr_132	3972.3	5274.5
xfmr_133	3843.9	5274.5
xfmr_134	4871.1	4907.8
xfmr_135	4806.9	4907.8
xfmr_136	5320.5	5641.1
xfmr_137	5192.1	6007.8
xfmr_138	5384.7	4907.8
xfmr_139	5256.3	4907.8
xfmr_140	5127.9	4907.8
xfmr_141	3908.1	5091.2
xfmr_142	4999.5	4541.2
xfmr_143	5063.7	4541.2
xfmr_144	4421.7	5274.5
xfmr_145	5063.7	5274.5
xfmr_146	5448.9	4724.5
xfmr_147	5320.5	4724.5
xfmr_148	5256.3	4724.5
xfmr_149	4036.5	5091.2
xfmr_150	4357.5	4541.2
xfmr_151	5577.3	4357.9
xfmr_152	5834.1	4357.9
xfmr_153	5513.1	4357.9
xfmr_154	4229.1	5274.5
xfmr_155	4935.3	4174.5
xfmr_156	4293.3	4724.5
xfmr_157	5769.9	4174.5
xfmr_158	5705.7	4174.5
xfmr_159	5577.3	4174.5
xfmr_160	5834.1	3807.9
xfmr_161	6026.7	3807.9
xfmr_162	4164.9	4541.2
xfmr_163	5962.5	3624.6
xfmr_164	5898.3	3624.6
xfmr_165	5192.1	4174.5
xfmr_166	5127.9	3991.2
xfmr_167	4229.1	4541.2
xfmr_168	4293.3	5091.2
xfmr_169	5834.1	3441.2
xfmr_170	4229.1	4907.8
xfmr_171	4293.3	4907.8
xfmr_172	5384.7	3624.6
xfmr_173	5705.7	3624.6
xfmr_174	5448.9	3624.6
xfmr_175	5577.3	2707.9
xfmr_176	5513.1	2707.9
xfmr_177	5448.9	2707.9
xfmr_178	6155.1	1608.0
xfmr_179	6026.7	1608.0
xfmr_180	6090.9	1608.0
xfmr_181	5834.1	1608.0
xfmr_182	5384.7	691.4
xfmr_183	5577.3	508.0
xfmr_184	4999.5	691.4
xfmr_185	5384.7	508.0
xfmr_186	5384.7	167.6
xfmr_187	5320.5	167.6
xfmr_188	5256.3	8391.0
xfmr_189	5192.1	8391.0
xfmr_190	5127.9	8391.0
xfmr_191	5448.9	7657.7
xfmr_192	5513.1	7291.1
xfmr_193	5127.9	7291.1
xfmr_194	4742.7	5091.2
xfmr_195	4871.1	4541.2
xfmr_196	4678.5	4724.5
xfmr_197	4806.9	4174.5
xfmr_198	4485.9	4724.5
xfmr_199	4550.1	4541.2
xfmr_200	4871.1	4357.9
